timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-03T20:41:14,logbook_fixed_rate_console_debug_size512_rate1.0_rep6,e2538189-8009-49be-bb25-26bffcf042ca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,201.62436001599417,0.00019368890496360996,9.60642379463698e-07,4.500121219841256,0.0,10.0,0.00012664870929977485,0.0,0.0002811174064130885,0.0004077661157128631,0.0,,,,,,Linux-6.17.0-19-generic-x86_64-with-glibc2.39,3.12.3,3.2.5,12,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,1,1 x NVIDIA GeForce GTX 1050 Ti,,,15.491153717041016,machine,4.522613065326633,0,18.691959798994976,2.894091869718465,N,1.0,0.0
