timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-07T15:37:45,baseline_run_11,651fd4e8-bf47-4d77-bbde-b073de7c9c94,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,201.5067747059802,1.603055076824911e-06,7.955340852256401e-09,4.500000971088747,0.0,10.0,0.0001264552378659,0.0,0.0002806848513554,0.0004071400892213,0.0,Canada,CAN,quebec,,,Linux-6.17.0-19-generic-x86_64-with-glibc2.39,3.12.3,3.2.5,12,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,1,1 x NVIDIA GeForce GTX 1050 Ti,-71.2,46.8,15.491153717041016,machine,4.606030150753769,0,14.4,2.2276647749857688,N,1.0,0.0
2026-04-07T15:41:07,baseline_run_12,26da0f16-e56d-45b6-8db3-e82eaabcf6d0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,201.5074186679849,1.6029941379311494e-06,7.955013014048551e-09,4.500000651374998,0.0,10.0,0.0001264458022236,0.0,0.0002806788098833,0.000407124612107,0.0,Canada,CAN,quebec,,,Linux-6.17.0-19-generic-x86_64-with-glibc2.39,3.12.3,3.2.5,12,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,1,1 x NVIDIA GeForce GTX 1050 Ti,-71.2,46.8,15.491153717041016,machine,3.852261306532664,0,14.4,2.2275135097791203,N,1.0,0.0
2026-04-07T15:44:29,baseline_run_13,b54ad7cf-784c-4cf0-bd67-2ca06bf1b986,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,201.50680693099275,1.6029688726295135e-06,7.954911782104016e-09,4.500000208473748,0.0,10.0,0.0001264408726859,0.0,0.0002806773226002,0.0004071181952862,0.0,Canada,CAN,quebec,,,Linux-6.17.0-19-generic-x86_64-with-glibc2.39,3.12.3,3.2.5,12,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,1,1 x NVIDIA GeForce GTX 1050 Ti,-71.2,46.8,15.491153717041016,machine,4.438693467336683,0,14.4,2.2273444170927883,N,1.0,0.0
2026-04-07T15:47:50,baseline_run_14,1f51e185-a020-4adf-941a-4a984739d9e4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,201.50660666098705,1.6028714437117135e-06,7.954436185848589e-09,4.500000541687499,0.0,10.0,0.0001264332318813,0.0,0.0002806602186416,0.000407093450523,0.0,Canada,CAN,quebec,,,Linux-6.17.0-19-generic-x86_64-with-glibc2.39,3.12.3,3.2.5,12,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,1,1 x NVIDIA GeForce GTX 1050 Ti,-71.2,46.8,15.491153717041016,machine,2.679899497487437,0,14.4,2.227608704686764,N,1.0,0.0
2026-04-07T15:51:12,baseline_run_15,667f5086-9795-410d-ab17-aa9c0486f7ee,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,201.50666864498635,1.6029358052844723e-06,7.954753140743537e-09,4.500000912599997,0.0,10.0,0.0001264390343787,0.0,0.0002806707625423,0.0004071097969211,0.0,Canada,CAN,quebec,,,Linux-6.17.0-19-generic-x86_64-with-glibc2.39,3.12.3,3.2.5,12,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,1,1 x NVIDIA GeForce GTX 1050 Ti,-71.2,46.8,15.491153717041016,machine,2.679899497487437,0,14.4,2.227228979369504,N,1.0,0.0
2026-04-07T15:54:33,baseline_run_16,5ac08e8c-f8b6-4315-9109-2499d5d4ab2b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,201.50668727900484,1.6029083834139428e-06,7.954616320968874e-09,4.500001930196253,0.0,10.0,0.0001264382576135,0.0,0.0002806645747666,0.0004071028323801,0.0,Canada,CAN,quebec,,,Linux-6.17.0-19-generic-x86_64-with-glibc2.39,3.12.3,3.2.5,12,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,1,1 x NVIDIA GeForce GTX 1050 Ti,-71.2,46.8,15.491153717041016,machine,3.0150753768844223,0,14.4,2.2272407301706285,N,1.0,0.0
2026-04-07T15:57:55,baseline_run_17,3cf5253a-a2b8-4994-a4ea-008391639a84,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,201.50671519400203,1.6029451496133168e-06,7.954797675452503e-09,4.5000016269525,0.0,10.0,0.0001264395378329,0.0,0.0002806726323384,0.0004071121701714,0.0,Canada,CAN,quebec,,,Linux-6.17.0-19-generic-x86_64-with-glibc2.39,3.12.3,3.2.5,12,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,1,1 x NVIDIA GeForce GTX 1050 Ti,-71.2,46.8,15.491153717041016,machine,3.601005025125628,0,14.4,2.2272956694789867,N,1.0,0.0
2026-04-07T16:01:16,baseline_run_18,c4739506-793a-48f7-87f8-fc68f7e9a17a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,201.50736003901693,1.6029817736395607e-06,7.954953969568073e-09,4.500001344059998,0.0,10.0,0.0001264462269343,0.0,0.0002806752449194,0.0004071214718538,0.0,Canada,CAN,quebec,,,Linux-6.17.0-19-generic-x86_64-with-glibc2.39,3.12.3,3.2.5,12,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,1,1 x NVIDIA GeForce GTX 1050 Ti,-71.2,46.8,15.491153717041016,machine,4.354773869346734,0,14.4,2.227550257390468,N,1.0,0.0
2026-04-07T16:04:38,baseline_run_19,0aa59730-05c5-410f-9b5d-4a8310c45798,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,201.5067590420076,1.6030022891332765e-06,7.955079505790188e-09,4.500000214076248,0.0,10.0,0.0001264438052132,0.0,0.0002806828771165,0.0004071266823298,0.0,Canada,CAN,quebec,,,Linux-6.17.0-19-generic-x86_64-with-glibc2.39,3.12.3,3.2.5,12,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,1,1 x NVIDIA GeForce GTX 1050 Ti,-71.2,46.8,15.491153717041016,machine,3.852261306532664,0,14.4,2.2284385451120348,N,1.0,0.0
2026-04-07T16:07:59,baseline_run_20,14216fd8-a75e-4218-a7c8-5fe6012079f7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,201.50676962398575,1.602969759141168e-06,7.954917654291865e-09,4.500000768014998,0.0,10.0,0.00012644260983979977,0.0,0.00028067581060054695,0.0004071184204403466,0.0,Canada,CAN,quebec,,,Linux-6.17.0-19-generic-x86_64-with-glibc2.39,3.12.3,3.2.5,12,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,1,1 x NVIDIA GeForce GTX 1050 Ti,-71.2,46.8,15.491153717041016,machine,3.014572864321608,0,14.4,2.228566442901765,N,1.0,0.0
