timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-01T09:08:19,loguru_fixed_size_console_debug_size64_rate0.01_rep6,1816a441-6a91-4d1d-93a7-444d0f88893f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,201.5060865380001,0.00019344158226474072,9.599788551710147e-07,4.501857247245004,0.0,10.0,0.00012652037826073675,0.0,0.0002807250580860857,0.00040724543634682253,0.0,,,,,,Linux-6.17.0-19-generic-x86_64-with-glibc2.39,3.12.3,3.2.5,12,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,1,1 x NVIDIA GeForce GTX 1050 Ti,,,15.491153717041016,machine,5.820603015075377,0,16.54572864321608,2.564536530767853,N,1.0,0.0
