rate,logbook,loguru,picologging,pythonjsonlogger,stdlib,structlog
0.01,0.36343441219596573,2.794533615531941,0.17469790857994666,0.21313365731198247,0.3005021150559969,0.3950241144399797
0.1,0.29155535747202066,0.3507395368959806,0.21470869439197032,0.22312401414396846,0.47634475844797636,0.5855896503279837
1.0,5.62834050374795,5.25858990047202,1.291215483999963,2.3512236340600112,1.623813409215927,3.9661149164320024
10.0,10.929046130955976,9.066908600739998,13.97608225598799,7.534496862783977,5.930423895123999,8.264331135279985
100.0,79.45337125417593,66.39550324821998,34.30294904270795,70.45862750524,61.528064849127986,72.603629178616
1000.0,552.533674539448,425.46637554054394,286.94134056016003,523.1773346714559,451.72572095328405,536.150174153248
