timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-03-30T22:27:10,stdlib_fixed_size_console_debug_size64_rate0.01_rep5,92ab1de1-2f4a-4d2c-92c7-d2d4f6bd7b09,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,201.5061186189996,0.00019341646746910888,9.59854066936864e-07,4.500002096178752,0.0,10.0,0.00012646387108430386,0.0,0.0002807286920085568,0.00040719256309286076,0.0,,,,,,Linux-6.17.0-19-generic-x86_64-with-glibc2.39,3.12.3,3.2.5,12,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,1,1 x NVIDIA GeForce GTX 1050 Ti,,,15.491161346435547,machine,3.6015075376884425,0,12.300502512562815,1.9092427162668812,N,1.0,0.0
