rate,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
lib,logbook,loguru,picologging,pythonjsonlogger,stdlib,structlog,logbook,loguru,picologging,pythonjsonlogger,stdlib,structlog
size,,,,,,,,,,,,
64,1.8301505661692405,2.585683048269633,0.20141719740484887,2.2500185056035784,0.24330789793387714,2.9455594121518685,3.415695802445519,6.380743347745232,3.9901817112440146,23.666388743909422,2.111035379608594,3.752889959924632
512,2.805904886368516,2.232321886315968,0.10153794586984306,2.265853516189406,0.23872390502079835,14.698456923927049,4.389712127519998,1.651473937072945,0.13551656496580258,1.2755353954957034,0.5049585072970469,4.276509502804733
1024,2.2819580570558493,2.7657095714680007,0.14760090819453564,2.40033116087506,0.232601624182302,2.146711026739929,3.1588397620937414,5.408198665079634,0.4427020785132602,0.7050120898927207,0.19069820757849062,4.3025278296877065
1536,2.0904767945318063,16.45277188652272,14.755813795377586,0.742339752717061,11.604602958680111,1.926949107740962,0.5530328817633147,1.5422738079190232,0.4831222363098537,1.8760284631661328,0.16759065906897042,2.067763280757962
2048,2.56803564825967,1.8033180515861775,0.16701520764246286,0.9328833908398066,0.33214489391040836,1.922246951764524,2.9432210354980928,4.609900791315719,1.516716854697938,0.0985934039570971,0.06639843496854046,0.43222217373516514
8192,18.675462266540244,1.271534760592876,1.3241980108541669,13.770255817200145,1.2208865331835366,14.76610107440428,2.204348265072667,6.02159963783605,0.17866103441866063,0.1397313019959207,0.14801204076676033,2.048409842284909
