timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-02T23:22:16,loguru_fixed_rate_console_debug_size2048_rate1.0_rep6,9e40fc45-ecf2-45f2-8a57-c36e6235e242,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,201.63647055199544,0.00019454772623094338,9.648439376981452e-07,4.500370799932832,0.0,10.0,0.00012721674908074826,0.0,0.00028235741140544824,0.0004095741604861965,0.0,,,,,,Linux-6.17.0-19-generic-x86_64-with-glibc2.39,3.12.3,3.2.5,12,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,1,1 x NVIDIA GeForce GTX 1050 Ti,,,15.491153717041016,machine,5.25,0,18.526,2.870211922343652,N,1.0,0.0
