timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-06T10:25:39,picologging_fixed_rate_console_debug_size1536_rate1.0_rep7,2e4776aa-3e06-439a-934d-b4de77ad86d9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,201.57491231302265,0.00019378316599815288,9.613456544494482e-07,4.500424615904997,0.0,10.0,0.00012666824066042513,0.0,0.0002812963193356861,0.0004079645599961113,0.0,,,,,,Linux-6.17.0-19-generic-x86_64-with-glibc2.39,3.12.3,3.2.5,12,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,1,1 x NVIDIA GeForce GTX 1050 Ti,,,15.491153717041016,machine,4.187437185929648,0,19.51356783919598,3.0234947971363164,N,1.0,0.0
