timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-15T11:12:09,structlog_fixed_rate_console_debug_size8192_rate1000.0_rep1,8dc669ce-7a9a-446d-9f83-21e9caf841ca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,201.50451118999626,0.00019389725505229168,9.622477130026544e-07,4.51162178485875,0.0,10.0,0.00012698535153430056,0.0,0.0002812193959442084,0.00040820474747850873,0.0,,,,,,Linux-6.17.0-19-generic-x86_64-with-glibc2.39,3.12.3,3.2.5,12,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,1,1 x NVIDIA GeForce GTX 1050 Ti,,,15.491153717041016,machine,3.1321608040201,0,24.8,3.8433715781973836,N,1.0,0.0
