timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-01T22:32:47,pythonjsonlogger_fixed_size_console_debug_size64_rate0.1_rep1,39a6f290-b163-42b2-861e-565e5cbe1f4b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,201.51541925799393,0.00019349917314202405,9.602201849094886e-07,4.500004053712504,0.0,10.0,0.00012653285655220015,0.0,0.00028083382374679796,0.000407366680298998,0.0,,,,,,Linux-6.17.0-19-generic-x86_64-with-glibc2.39,3.12.3,3.2.5,12,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,1,1 x NVIDIA GeForce GTX 1050 Ti,,,15.491153717041016,machine,4.606030150753769,0,17.848743718592964,2.764835223480685,N,1.0,0.0
