timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-03-31T15:02:01,stdlib_fixed_size_console_debug_size64_rate0.01_rep7,29c3496d-af99-4fe3-982f-75cce46097cd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,201.50598807599454,0.00019348062878763255,9.601730977575944e-07,4.5000018898987575,0.0,10.0,0.0001265282269249926,0.0,0.000280799412627918,0.0004073276395529107,0.0,,,,,,Linux-6.17.0-19-generic-x86_64-with-glibc2.39,3.12.3,3.2.5,12,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,1,1 x NVIDIA GeForce GTX 1050 Ti,,,15.491161346435547,machine,5.192462311557788,0,13.6,2.1054068330544324,N,1.0,0.0
