timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-06T17:11:52,structlog_fixed_size_console_info_size64_rate1.0_rep1,5377b1d9-2cdb-4152-b39a-9203d7165139,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,201.6072264710092,0.00019377659848590574,9.611589915591171e-07,4.502898095152501,0.0,10.0,0.00012674185375971552,0.0,0.00028120887989482255,0.0004079507336545384,0.0,,,,,,Linux-6.17.0-19-generic-x86_64-with-glibc2.39,3.12.3,3.2.5,12,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,1,1 x NVIDIA GeForce GTX 1050 Ti,,,15.491153717041016,machine,4.773366834170854,0,19.667336683417084,3.048267786227279,N,1.0,0.0
